Model,MSO4032,,,,
Firmware Version,2.68,,,,
,,,,,
Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,4,,,Horizontal Scale,4.00E-08
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,0.004,,,Sample Interval,4.00E-10
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.02,,,Vertical Scale,0.02
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,REF1
-1.32E+01,-0.004,-0.002,,-1.32E-06,-0.0032
-1.32E+01,-0.0008,0.0188,,-1.32E-06,-0.0032
-1.32E+01,-0.0024,-0.0044,,-1.32E-06,-0.0024
-1.32E+01,-0.004,-0.0028,,-1.32E-06,-0.0024
-1.32E+01,-0.0016,0.0172,,-1.32E-06,-0.0016
-1.32E+01,-0.0016,-0.002,,-1.32E-06,-0.0008
-1.32E+01,-0.0024,-0.0004,,-1.32E-06,0
-1.31E+01,-0.0024,0.018,,-1.31E-06,0
-1.31E+01,-0.0016,-0.0028,,-1.31E-06,0
-1.31E+01,-0.0032,-0.0036,,-1.31E-06,0
-1.31E+01,-0.0024,0.0196,,-1.31E-06,0
-1.31E+01,-0.0024,0.0172,,-1.31E-06,-0.0008
-1.31E+01,-0.0008,-0.0036,,-1.31E-06,-0.0008
-1.31E+01,-0.004,0.0108,,-1.31E-06,-0.0016
-1.31E+01,-0.0008,0.0172,,-1.31E-06,-0.0024
-1.31E+01,-0.0032,-0.0052,,-1.31E-06,-0.0016
-1.31E+01,-0.0008,-0.002,,-1.31E-06,-0.0024
-1.31E+01,-0.0016,0.0196,,-1.31E-06,-0.004
-1.31E+01,-0.0064,-0.0012,,-1.31E-06,-0.004
-1.31E+01,-0.0024,-0.0044,,-1.31E-06,-0.004
-1.31E+01,-0.0024,0.0188,,-1.31E-06,-0.0032
-1.31E+01,-0.0024,-0.0028,,-1.31E-06,-0.0016
-1.31E+01,-0.0032,-0.0012,,-1.31E-06,-0.0016
-1.31E+01,-0.0024,0.0156,,-1.31E-06,-0.0016
-1.31E+01,-0.0016,-0.0028,,-1.31E-06,-0.0016
-1.31E+01,-0.004,-0.002,,-1.31E-06,-0.0016
-1.31E+01,-0.0008,0.0172,,-1.31E-06,-0.0016
-1.31E+01,-0.0016,-0.0028,,-1.31E-06,-0.0008
-1.31E+01,-0.004,-0.0044,,-1.31E-06,-0.0016
-1.31E+01,-0.0016,0.0188,,-1.31E-06,-0.0016
-1.31E+01,-0.0008,0.002,,-1.31E-06,-0.0008
-1.31E+01,-0.004,-0.0012,,-1.31E-06,-0.0008
-1.30E+01,-0.004,0.0172,,-1.30E-06,-0.0024
-1.30E+01,-0.0008,0.018,,-1.30E-06,-0.0024
-1.30E+01,-0.0056,-0.002,,-1.30E-06,-0.0032
-1.30E+01,-0.0024,0.0036,,-1.30E-06,-0.0048
-1.30E+01,-0.0008,0.0172,,-1.30E-06,-0.004
-1.30E+01,-0.0008,-0.0028,,-1.30E-06,-0.0048
-1.30E+01,-0.0032,-0.0044,,-1.30E-06,-0.004
-1.30E+01,-0.0024,0.0188,,-1.30E-06,-0.0032
-1.30E+01,-0.004,-0.0028,,-1.30E-06,-0.0016
-1.30E+01,-0.0056,-0.002,,-1.30E-06,-0.0008
-1.30E+01,-0.0032,0.0172,,-1.30E-06,-0.0008
-1.30E+01,-0.0016,-0.0036,,-1.30E-06,0.0008
-1.30E+01,-0.0064,-0.002,,-1.30E-06,0
-1.30E+01,-0.0016,0.018,,-1.30E-06,0
-1.30E+01,-0.004,-0.006,,-1.30E-06,-0.0016
-1.30E+01,-0.0024,-0.0012,,-1.30E-06,-0.0016
-1.30E+01,-0.0032,0.0204,,-1.30E-06,-0.0016
-1.30E+01,-0.0008,-0.0044,,-1.30E-06,-0.0016
-1.30E+01,-0.0032,-0.002,,-1.30E-06,-0.0016
-1.30E+01,-0.0032,0.018,,-1.30E-06,-0.0008
-1.30E+01,-0.0024,0.0196,,-1.30E-06,-0.0016
-1.30E+01,-0.0024,-0.0044,,-1.30E-06,-0.0016
-1.30E+01,-0.0032,0.0076,,-1.30E-06,-0.0016
-1.30E+01,-0.0016,0.0172,,-1.30E-06,-0.0032
-1.30E+01,-0.0032,-0.002,,-1.30E-06,-0.0032
-1.29E+01,-0.0024,-0.0036,,-1.29E-06,-0.0032
-1.29E+01,-0.0008,0.018,,-1.29E-06,-0.004
-1.29E+01,-0.0024,-0.0036,,-1.29E-06,-0.004
-1.29E+01,-0.0024,-0.002,,-1.29E-06,-0.0032
-1.29E+01,0.0008,0.0172,,-1.29E-06,-0.004
-1.29E+01,-0.0032,-0.0036,,-1.29E-06,-0.004
-1.29E+01,-0.004,-0.0036,,-1.29E-06,-0.0032
-1.29E+01,0,0.0188,,-1.29E-06,-0.0016
-1.29E+01,-0.0032,-0.0044,,-1.29E-06,-0.0024
-1.29E+01,-0.0016,-0.002,,-1.29E-06,-0.0016
-1.29E+01,-0.0024,0.0196,,-1.29E-06,-0.0024
-1.29E+01,-0.0016,-0.0028,,-1.29E-06,-0.0016
-1.29E+01,-0.0032,-0.0036,,-1.29E-06,-0.0016
-1.29E+01,-0.0024,0.0204,,-1.29E-06,-0.0032
-1.29E+01,-0.0032,0.0108,,-1.29E-06,-0.004
-1.29E+01,-0.0056,-0.0012,,-1.29E-06,-0.004
-1.29E+01,-0.004,0.0124,,-1.29E-06,-0.0048
-1.29E+01,-0.0024,0.0188,,-1.29E-06,-0.0048
-1.29E+01,-0.0016,-0.0036,,-1.29E-06,-0.0032
-1.29E+01,-0.0024,0.0012,,-1.29E-06,-0.0032
-1.29E+01,-0.0016,0.0172,,-1.29E-06,-0.0024
-1.29E+01,-0.0024,-0.0036,,-1.29E-06,-0.0016
-1.29E+01,-0.0032,-0.0036,,-1.29E-06,-0.0016
-1.29E+01,-0.0008,0.018,,-1.29E-06,-0.0008
-1.29E+01,-0.0032,-0.0036,,-1.29E-06,-0.0008
-1.28E+01,-0.004,-0.0052,,-1.28E-06,-0.0016
-1.28E+01,-0.0024,0.0172,,-1.28E-06,-0.0024
-1.28E+01,-0.0016,-0.0036,,-1.28E-06,-0.0008
-1.28E+01,-0.004,-0.0044,,-1.28E-06,-0.0008
-1.28E+01,0,0.0188,,-1.28E-06,-0.0016
-1.28E+01,-0.0016,-0.0028,,-1.28E-06,-0.0024
-1.28E+01,-0.0024,-0.0044,,-1.28E-06,-0.0024
-1.28E+01,-0.0008,0.0188,,-1.28E-06,-0.0016
-1.28E+01,-0.0024,-0.0012,,-1.28E-06,-0.0016
-1.28E+01,-0.0024,-0.0036,,-1.28E-06,-0.0016
-1.28E+01,-0.0032,0.0172,,-1.28E-06,-0.0024
-1.28E+01,-0.0016,0.0188,,-1.28E-06,-0.0024
-1.28E+01,-0.0032,-0.0036,,-1.28E-06,-0.0016
-1.28E+01,-0.0024,0.0036,,-1.28E-06,-0.0016
-1.28E+01,-0.0016,0.0164,,-1.28E-06,-0.0016
-1.28E+01,-0.004,-0.0036,,-1.28E-06,-0.0008
-1.28E+01,-0.0024,-0.0028,,-1.28E-06,-0.0008
-1.28E+01,-0.0008,0.0196,,-1.28E-06,0.0008
-1.28E+01,-0.0016,-0.0036,,-1.28E-06,0.0032
-1.28E+01,-0.0024,-0.0012,,-1.28E-06,0.0048
-1.28E+01,-0.0016,0.018,,-1.28E-06,0.0048
-1.28E+01,-0.004,-0.0044,,-1.28E-06,0.0072
-1.28E+01,-0.0024,-0.0036,,-1.28E-06,0.0096
-1.28E+01,-0.0016,0.018,,-1.28E-06,0.0104
-1.28E+01,-0.004,-0.0028,,-1.28E-06,0.0104
-1.27E+01,-0.0016,-0.0036,,-1.27E-06,0.0096
-1.27E+01,-0.0016,0.018,,-1.27E-06,0.0088
-1.27E+01,-0.0008,-0.002,,-1.27E-06,0.0072
-1.27E+01,-0.0024,-0.0044,,-1.27E-06,0.0056
-1.27E+01,-0.0024,0.0164,,-1.27E-06,0.0056
-1.27E+01,0.0008,0.0172,,-1.27E-06,0.0048
-1.27E+01,-0.0024,-0.0028,,-1.27E-06,0.0056
-1.27E+01,-0.004,0.0092,,-1.27E-06,0.0064
-1.27E+01,-0.0008,0.0188,,-1.27E-06,0.0072
-1.27E+01,-0.0032,-0.0044,,-1.27E-06,0.008
-1.27E+01,-0.0032,-0.0036,,-1.27E-06,0.0072
-1.27E+01,-0.0016,0.0172,,-1.27E-06,0.008
-1.27E+01,-0.0016,-0.0036,,-1.27E-06,0.0072
-1.27E+01,-0.0032,-0.0012,,-1.27E-06,0.0072
-1.27E+01,-0.0008,0.0172,,-1.27E-06,0.0056
-1.27E+01,-0.0032,-0.0036,,-1.27E-06,0.0056
-1.27E+01,-0.0024,-0.0028,,-1.27E-06,0.0056
-1.27E+01,-0.0032,0.0164,,-1.27E-06,0.0072
-1.27E+01,-0.004,-0.0044,,-1.27E-06,0.0056
-1.27E+01,-0.0024,-0.0012,,-1.27E-06,0.0064
-1.27E+01,-0.0024,0.0156,,-1.27E-06,0.0072
-1.27E+01,-0.0016,-0.0044,,-1.27E-06,0.0072
-1.27E+01,-0.0048,-0.0036,,-1.27E-06,0.0072
-1.27E+01,-0.0008,0.0188,,-1.27E-06,0.0064
-1.27E+01,-0.0016,0.0092,,-1.27E-06,0.0056
-1.26E+01,-0.0024,-0.0052,,-1.26E-06,0.0064
-1.26E+01,-0.0032,0.0148,,-1.26E-06,0.0088
-1.26E+01,-0.0008,0.0188,,-1.26E-06,0.008
-1.26E+01,-0.0032,-0.0044,,-1.26E-06,0.008
-1.26E+01,-0.0024,0.0012,,-1.26E-06,0.0088
-1.26E+01,-0.0008,0.018,,-1.26E-06,0.008
-1.26E+01,-0.004,-0.0052,,-1.26E-06,0.0072
-1.26E+01,-0.0032,-0.0044,,-1.26E-06,0.0072
-1.26E+01,-0.0008,0.0188,,-1.26E-06,0.0072
-1.26E+01,-0.0048,-0.0044,,-1.26E-06,0.0064
-1.26E+01,-0.0016,-0.002,,-1.26E-06,0.0064
-1.26E+01,-0.0008,0.0172,,-1.26E-06,0.0064
-1.26E+01,-0.0032,-0.0044,,-1.26E-06,0.0064
-1.26E+01,-0.004,-0.0044,,-1.26E-06,0.0056
-1.26E+01,-0.0016,0.0188,,-1.26E-06,0.0064
-1.26E+01,-0.0016,-0.0012,,-1.26E-06,0.0064
-1.26E+01,-0.0032,-0.0028,,-1.26E-06,0.0072
-1.26E+01,-0.0008,0.0204,,-1.26E-06,0.0056
-1.26E+01,-0.0016,-0.0036,,-1.26E-06,0.0064
-1.26E+01,-0.0032,-0.0028,,-1.26E-06,0.0072
-1.26E+01,-0.0016,0.0164,,-1.26E-06,0.0072
-1.26E+01,-0.0024,0.0188,,-1.26E-06,0.0072
-1.26E+01,-0.004,-0.0028,,-1.26E-06,0.0072
-1.26E+01,-0.004,0.006,,-1.26E-06,0.0072
-1.26E+01,-0.0008,0.0188,,-1.26E-06,0.008
-1.25E+01,-0.0008,-0.0028,,-1.25E-06,0.008
-1.25E+01,-0.0024,-0.0052,,-1.25E-06,0.0072
-1.25E+01,0,0.0164,,-1.25E-06,0.0072
-1.25E+01,-0.0032,-0.002,,-1.25E-06,0.0072
-1.25E+01,-0.0024,-0.0044,,-1.25E-06,0.0072
-1.25E+01,-0.0016,0.0188,,-1.25E-06,0.0072
-1.25E+01,-0.0024,-0.0044,,-1.25E-06,0.008
-1.25E+01,-0.0024,-0.0036,,-1.25E-06,0.0096
-1.25E+01,-0.0024,0.0188,,-1.25E-06,0.0088
-1.25E+01,-0.0024,-0.0036,,-1.25E-06,0.0088
-1.25E+01,-0.0016,-0.002,,-1.25E-06,0.0088
-1.25E+01,-0.0016,0.0172,,-1.25E-06,0.008
-1.25E+01,-0.0024,-0.002,,-1.25E-06,0.008
-1.25E+01,-0.004,-0.0028,,-1.25E-06,0.0064
-1.25E+01,-0.0016,0.018,,-1.25E-06,0.0072
-1.25E+01,-0.0008,0.0172,,-1.25E-06,0.008
-1.25E+01,-0.004,-0.0036,,-1.25E-06,0.008
-1.25E+01,-0.0024,0.0108,,-1.25E-06,0.008
-1.25E+01,-0.0024,0.018,,-1.25E-06,0.008
-1.25E+01,-0.004,-0.0044,,-1.25E-06,0.008
-1.25E+01,-0.0024,-0.0028,,-1.25E-06,0.008
-1.25E+01,-0.004,0.0172,,-1.25E-06,0.0072
-1.25E+01,-0.0032,-0.0052,,-1.25E-06,0.0064
-1.25E+01,-0.0024,-0.0036,,-1.25E-06,0.0056
-1.25E+01,-0.0008,0.0188,,-1.25E-06,0.0056
-1.24E+01,-0.0032,-0.0028,,-1.24E-06,0.0056
-1.24E+01,-0.004,-0.0036,,-1.24E-06,0.0072
-1.24E+01,-0.0024,0.0188,,-1.24E-06,0.0064
-1.24E+01,-0.0056,-0.0052,,-1.24E-06,0.0064
-1.24E+01,-0.0032,-0.0012,,-1.24E-06,0.0072
-1.24E+01,-0.0024,0.0172,,-1.24E-06,0.0064
-1.24E+01,-0.0032,-0.0012,,-1.24E-06,0.0064
-1.24E+01,-0.004,-0.0044,,-1.24E-06,0.0072
-1.24E+01,-0.0024,0.0196,,-1.24E-06,0.0056
-1.24E+01,-0.0008,0.0044,,-1.24E-06,0.0056
-1.24E+01,-0.0016,-0.0004,,-1.24E-06,0.0056
-1.24E+01,-0.0024,0.0148,,-1.24E-06,0.0048
-1.24E+01,-0.0008,0.0196,,-1.24E-06,0.0032
-1.24E+01,-0.0016,-0.0044,,-1.24E-06,0.004
-1.24E+01,-0.0024,-0.0012,,-1.24E-06,0.0016
-1.24E+01,-0.0024,0.0172,,-1.24E-06,0.0016
-1.24E+01,-0.004,-0.0036,,-1.24E-06,0.0008
-1.24E+01,-0.0024,-0.0044,,-1.24E-06,0.0008
-1.24E+01,-0.0016,0.018,,-1.24E-06,0.0016
-1.24E+01,-0.004,-0.0028,,-1.24E-06,0.0008
-1.24E+01,-0.004,-0.002,,-1.24E-06,0
-1.24E+01,-0.0008,0.0196,,-1.24E-06,0
-1.24E+01,-0.004,-0.0028,,-1.24E-06,-0.0008
-1.24E+01,-0.0024,-0.0036,,-1.24E-06,-0.0016
-1.24E+01,-0.0008,0.0188,,-1.24E-06,-0.0024
-1.23E+01,-0.0024,-0.0028,,-1.23E-06,-0.0024
-1.23E+01,-0.0016,-0.0028,,-1.23E-06,-0.0024
-1.23E+01,-0.0016,0.0204,,-1.23E-06,-0.0024
-1.23E+01,-0.0024,-0.0028,,-1.23E-06,-0.0032
-1.23E+01,-0.004,-0.0028,,-1.23E-06,-0.004
-1.23E+01,-0.0024,0.0172,,-1.23E-06,-0.004
-1.23E+01,-0.0008,0.0196,,-1.23E-06,-0.004
-1.23E+01,-0.004,-0.0012,,-1.23E-06,-0.004
-1.23E+01,-0.0032,0.0068,,-1.23E-06,-0.0024
-1.23E+01,-0.0008,0.018,,-1.23E-06,-0.0016
-1.23E+01,-0.004,-0.0044,,-1.23E-06,-0.0008
-1.23E+01,-0.0032,-0.0036,,-1.23E-06,-0.0016
-1.23E+01,-0.0016,0.0188,,-1.23E-06,-0.0008
-1.23E+01,-0.0056,-0.002,,-1.23E-06,-0.0008
-1.23E+01,-0.0032,-0.0036,,-1.23E-06,-0.0008
-1.23E+01,-0.0008,0.0204,,-1.23E-06,-0.0008
-1.23E+01,-0.0024,-0.0044,,-1.23E-06,-0.0008
-1.23E+01,-0.0024,-0.002,,-1.23E-06,-0.0008
-1.23E+01,-0.0008,0.018,,-1.23E-06,-0.0016
-1.23E+01,-0.0008,-0.0028,,-1.23E-06,-0.0008
-1.23E+01,-0.0024,-0.0044,,-1.23E-06,-0.0016
-1.23E+01,-0.0024,0.0172,,-1.23E-06,-0.0016
-1.23E+01,-0.0008,-0.0036,,-1.23E-06,-0.0024
-1.23E+01,-0.004,-0.0036,,-1.23E-06,-0.004
-1.23E+01,-0.0016,0.018,,-1.23E-06,-0.0048
-1.22E+01,-0.0016,0.0148,,-1.22E-06,-0.004
-1.22E+01,-0.004,-0.0036,,-1.22E-06,-0.0024
-1.22E+01,-0.0032,0.0116,,-1.22E-06,-0.0024
-1.22E+01,-0.0016,0.0188,,-1.22E-06,-0.0016
-1.22E+01,-0.0032,-0.002,,-1.22E-06,-0.0008
-1.22E+01,-0.0008,0.0004,,-1.22E-06,0
-1.22E+01,0,0.018,,-1.22E-06,-0.0016
-1.22E+01,-0.0024,-0.0036,,-1.22E-06,-0.0032
-1.22E+01,-0.0016,-0.0004,,-1.22E-06,-0.0032
-1.22E+01,-0.0024,0.018,,-1.22E-06,-0.0024
-1.22E+01,-0.0032,-0.0044,,-1.22E-06,-0.0024
-1.22E+01,-0.0024,-0.0004,,-1.22E-06,-0.0016
-1.22E+01,-0.0016,0.0188,,-1.22E-06,-0.0024
-1.22E+01,-0.0024,-0.0052,,-1.22E-06,-0.0008
-1.22E+01,-0.0016,-0.0044,,-1.22E-06,-0.0008
-1.22E+01,-0.0008,0.0212,,-1.22E-06,-0.0024
-1.22E+01,-0.004,-0.0044,,-1.22E-06,-0.0032
-1.22E+01,-0.0016,-0.0012,,-1.22E-06,-0.0024
-1.22E+01,-0.0024,0.0204,,-1.22E-06,-0.0016
-1.22E+01,-0.0008,0.0004,,-1.22E-06,-0.0016
-1.22E+01,-0.0032,-0.0028,,-1.22E-06,-0.0024
-1.22E+01,-0.004,0.0164,,-1.22E-06,-0.0016
-1.22E+01,-0.0008,0.0188,,-1.22E-06,-0.0024
-1.22E+01,-0.0032,-0.0044,,-1.22E-06,-0.0024
-1.22E+01,-0.0024,0.0044,,-1.22E-06,-0.0024
-1.21E+01,-0.0024,0.0156,,-1.21E-06,-0.0024
-1.21E+01,-0.004,-0.0028,,-1.21E-06,-0.0024
-1.21E+01,-0.0032,-0.0036,,-1.21E-06,-0.0024
-1.21E+01,-0.0008,0.0156,,-1.21E-06,-0.0024
-1.21E+01,-0.004,-0.0044,,-1.21E-06,-0.0024
-1.21E+01,-0.0032,-0.0036,,-1.21E-06,-0.0024
-1.21E+01,-0.0032,0.0212,,-1.21E-06,-0.0024
-1.21E+01,-0.0032,-0.0044,,-1.21E-06,-0.0024
-1.21E+01,-0.004,-0.002,,-1.21E-06,-0.0024
-1.21E+01,0,0.0188,,-1.21E-06,-0.0024
-1.21E+01,-0.0024,-0.0052,,-1.21E-06,-0.0032
-1.21E+01,-0.0016,-0.0028,,-1.21E-06,-0.0024
-1.21E+01,-0.0032,0.018,,-1.21E-06,-0.0024
-1.21E+01,-0.004,-0.0044,,-1.21E-06,-0.0016
-1.21E+01,-0.0016,-0.0036,,-1.21E-06,-0.0016
-1.21E+01,-0.0024,0.0188,,-1.21E-06,-0.0008
-1.21E+01,-0.0008,0.018,,-1.21E-06,-0.0016
-1.21E+01,-0.0008,-0.0044,,-1.21E-06,-0.0016
-1.21E+01,-0.0024,0.0092,,-1.21E-06,-0.0016
-1.21E+01,-0.0008,0.0188,,-1.21E-06,-0.0024
-1.21E+01,-0.0016,-0.002,,-1.21E-06,-0.0024
-1.21E+01,-0.004,-0.0036,,-1.21E-06,-0.0024
-1.21E+01,-0.0024,0.0164,,-1.21E-06,-0.0024
-1.21E+01,-0.0024,-0.0036,,-1.21E-06,-0.0024
-1.21E+01,-0.0024,-0.006,,-1.21E-06,-0.0024
-1.20E+01,-0.0008,0.0188,,-1.20E-06,-0.0024
-1.20E+01,-0.0016,-0.0052,,-1.20E-06,-0.0016
-1.20E+01,-0.0024,-0.0028,,-1.20E-06,-0.0032
-1.20E+01,-0.0016,0.018,,-1.20E-06,-0.0032
-1.20E+01,-0.0024,-0.002,,-1.20E-06,-0.0032
-1.20E+01,-0.0032,-0.0028,,-1.20E-06,-0.0024
-1.20E+01,0,0.018,,-1.20E-06,-0.0024
-1.20E+01,-0.0016,-0.002,,-1.20E-06,-0.0024
-1.20E+01,-0.0032,-0.0036,,-1.20E-06,-0.0016
-1.20E+01,-0.004,0.0188,,-1.20E-06,-0.0008
-1.20E+01,-0.0008,0.0092,,-1.20E-06,-0.0008
-1.20E+01,-0.0016,-0.0028,,-1.20E-06,-0.0008
-1.20E+01,-0.0032,0.014,,-1.20E-06,-0.0024
-1.20E+01,-0.0008,0.0196,,-1.20E-06,-0.0016
-1.20E+01,-0.0024,-0.002,,-1.20E-06,-0.0024
-1.20E+01,-0.0016,0.0012,,-1.20E-06,-0.004
-1.20E+01,-0.004,0.0156,,-1.20E-06,-0.0032
-1.20E+01,-0.0024,-0.0044,,-1.20E-06,-0.0048
-1.20E+01,-0.0024,-0.0012,,-1.20E-06,-0.004
-1.20E+01,-0.0016,0.0172,,-1.20E-06,-0.004
-1.20E+01,-0.0032,-0.0028,,-1.20E-06,-0.004
-1.20E+01,-0.004,-0.002,,-1.20E-06,-0.0024
-1.20E+01,0,0.0188,,-1.20E-06,-0.0032
-1.20E+01,-0.004,-0.0044,,-1.20E-06,-0.0024
-1.20E+01,-0.0032,-0.0028,,-1.20E-06,-0.0024
-1.19E+01,-0.0032,0.0188,,-1.19E-06,-0.0024
-1.19E+01,-0.0024,-0.002,,-1.19E-06,-0.0016
-1.19E+01,-0.0032,-0.0036,,-1.19E-06,-0.0016
-1.19E+01,-0.0008,0.022,,-1.19E-06,-0.0016
-1.19E+01,-0.0016,-0.0012,,-1.19E-06,-0.0016
-1.19E+01,-0.0024,-0.0036,,-1.19E-06,-0.0016
-1.19E+01,-0.0016,0.0172,,-1.19E-06,-0.0016
-1.19E+01,-0.0016,0.0212,,-1.19E-06,-0.0016
-1.19E+01,-0.0032,-0.0044,,-1.19E-06,-0.0024
-1.19E+01,-0.0024,0.0044,,-1.19E-06,-0.0032
-1.19E+01,-0.0024,0.018,,-1.19E-06,-0.0024
-1.19E+01,-0.0024,-0.0036,,-1.19E-06,-0.0048
-1.19E+01,-0.0016,-0.0044,,-1.19E-06,-0.0048
-1.19E+01,-0.0008,0.0188,,-1.19E-06,-0.004
-1.19E+01,-0.0048,-0.0052,,-1.19E-06,-0.0032
-1.19E+01,-0.0024,-0.0044,,-1.19E-06,-0.0016
-1.19E+01,-0.0016,0.0172,,-1.19E-06,-0.0008
-1.19E+01,-0.0008,-0.002,,-1.19E-06,-0.0016
-1.19E+01,-0.0024,-0.0028,,-1.19E-06,-0.0016
-1.19E+01,-0.0024,0.018,,-1.19E-06,-0.0024
-1.19E+01,-0.004,-0.0036,,-1.19E-06,-0.0032
-1.19E+01,-0.0024,-0.002,,-1.19E-06,-0.0032
-1.19E+01,-0.0008,0.0172,,-1.19E-06,-0.0048
-1.19E+01,-0.0016,-0.002,,-1.19E-06,-0.004
-1.19E+01,-0.004,-0.0028,,-1.19E-06,-0.0032
-1.18E+01,-0.0032,0.0188,,-1.18E-06,-0.0024
-1.18E+01,-0.0024,0.0148,,-1.18E-06,-0.0024
-1.18E+01,-0.0032,-0.0036,,-1.18E-06,-0.0024
-1.18E+01,-0.0016,0.0124,,-1.18E-06,-0.0024
-1.18E+01,-0.0024,0.0172,,-1.18E-06,-0.0024
-1.18E+01,-0.0016,-0.0044,,-1.18E-06,-0.004
-1.18E+01,-0.004,-0.0036,,-1.18E-06,-0.004
-1.18E+01,-0.0024,0.0172,,-1.18E-06,-0.0048
-1.18E+01,-0.0032,-0.0052,,-1.18E-06,-0.0032
-1.18E+01,-0.0032,-0.002,,-1.18E-06,-0.0024
-1.18E+01,-0.0016,0.018,,-1.18E-06,-0.0024
-1.18E+01,-0.0024,-0.0028,,-1.18E-06,-0.0016
-1.18E+01,-0.004,-0.002,,-1.18E-06,-0.0016
-1.18E+01,-0.0016,0.0172,,-1.18E-06,-0.0008
-1.18E+01,-0.0024,-0.0028,,-1.18E-06,-0.0008
-1.18E+01,-0.004,-0.0028,,-1.18E-06,0
-1.18E+01,-0.0008,0.0188,,-1.18E-06,0.0016
-1.18E+01,-0.0032,-0.0012,,-1.18E-06,0.0016
-1.18E+01,-0.0024,-0.0052,,-1.18E-06,0.0024
-1.18E+01,-0.0016,0.0204,,-1.18E-06,0.004
-1.18E+01,-0.0008,0.0012,,-1.18E-06,0.0048
-1.18E+01,-0.004,-0.0044,,-1.18E-06,0.0072
-1.18E+01,-0.004,0.0172,,-1.18E-06,0.0088
-1.18E+01,-0.0016,0.018,,-1.18E-06,0.0096
-1.18E+01,-0.0024,-0.0028,,-1.18E-06,0.0104
-1.17E+01,-0.004,0.0036,,-1.17E-06,0.0096
-1.17E+01,-0.0024,0.0172,,-1.17E-06,0.0104
-1.17E+01,-0.004,-0.0012,,-1.17E-06,0.0088
-1.17E+01,-0.0032,-0.0012,,-1.17E-06,0.008
-1.17E+01,-0.0016,0.0188,,-1.17E-06,0.008
-1.17E+01,-0.0032,-0.0044,,-1.17E-06,0.0064
-1.17E+01,-0.0032,-0.0028,,-1.17E-06,0.008
-1.17E+01,-0.0008,0.018,,-1.17E-06,0.0064
-1.17E+01,-0.0032,-0.0028,,-1.17E-06,0.0064
-1.17E+01,-0.0024,-0.0044,,-1.17E-06,0.0064
-1.17E+01,-0.0024,0.0172,,-1.17E-06,0.008
-1.17E+01,-0.004,-0.0052,,-1.17E-06,0.008
-1.17E+01,-0.0032,-0.0036,,-1.17E-06,0.008
-1.17E+01,-0.0008,0.018,,-1.17E-06,0.0072
-1.17E+01,-0.0008,-0.0036,,-1.17E-06,0.0072
-1.17E+01,-0.004,-0.0036,,-1.17E-06,0.0064
-1.17E+01,-0.0008,0.0188,,-1.17E-06,0.0056
-1.17E+01,-0.0024,0.0196,,-1.17E-06,0.0048
-1.17E+01,-0.0032,-0.0044,,-1.17E-06,0.0048
-1.17E+01,-0.0024,0.0084,,-1.17E-06,0.0048
-1.17E+01,-0.0024,0.0164,,-1.17E-06,0.0048
-1.17E+01,-0.0024,-0.002,,-1.17E-06,0.0072
-1.17E+01,-0.0024,-0.0028,,-1.17E-06,0.008
-1.17E+01,-0.0008,0.0188,,-1.17E-06,0.0088
-1.17E+01,-0.0024,-0.0012,,-1.17E-06,0.0088
-1.16E+01,-0.004,-0.0044,,-1.16E-06,0.008
-1.16E+01,-0.0016,0.0188,,-1.16E-06,0.008
-1.16E+01,-0.0024,-0.002,,-1.16E-06,0.0072
-1.16E+01,-0.0024,-0.002,,-1.16E-06,0.008
-1.16E+01,-0.0008,0.0164,,-1.16E-06,0.0072
-1.16E+01,-0.0016,-0.0028,,-1.16E-06,0.0072
-1.16E+01,-0.0032,-0.0036,,-1.16E-06,0.0072
-1.16E+01,-0.0016,0.0204,,-1.16E-06,0.0072
-1.16E+01,-0.0024,-0.002,,-1.16E-06,0.0072
-1.16E+01,-0.0024,-0.0036,,-1.16E-06,0.008
-1.16E+01,-0.0032,0.0196,,-1.16E-06,0.0072
-1.16E+01,-0.004,0.01,,-1.16E-06,0.008
-1.16E+01,-0.0032,-0.0052,,-1.16E-06,0.0072
-1.16E+01,-0.0024,0.0148,,-1.16E-06,0.0056
-1.16E+01,-0.0016,0.018,,-1.16E-06,0.0056
-1.16E+01,-0.0016,-0.0036,,-1.16E-06,0.0056
-1.16E+01,-0.0024,0.0004,,-1.16E-06,0.0048
-1.16E+01,-0.0016,0.0164,,-1.16E-06,0.0064
-1.16E+01,-0.0024,-0.0036,,-1.16E-06,0.0064
-1.16E+01,-0.004,-0.0052,,-1.16E-06,0.0064
-1.16E+01,-0.0016,0.0196,,-1.16E-06,0.0064
-1.16E+01,-0.0016,-0.0036,,-1.16E-06,0.0072
-1.16E+01,-0.0024,-0.0052,,-1.16E-06,0.0072
-1.16E+01,-0.0024,0.0172,,-1.16E-06,0.008
